username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
orionwl;2017-12-17 08:04;0;8;"Thank @pwuille not me :)";;@pwuille;;"942425376155951104";https://twitter.com/orionwl/status/942425376155951104
orionwl;2017-12-17 07:20;0;11;"Cool! If you send me a testnet bechs32 address, I'll test sending from our side too.";;;;"942414326413053953";https://twitter.com/orionwl/status/942414326413053953
orionwl;2017-12-17 06:09;2;28;"testnet bechs32 address if you want to test sending to me: tb1q0ahta4pk9ay7dns9qtq6mwsytfhlnnxfgsqxl6";;;;"942396227274059776";https://twitter.com/orionwl/status/942396227274059776
orionwl;2017-12-17 05:09;0;3;"Maybe open, decentralized systems tend to have a steeper learning curve in contrast to proprietary ones, but they also tend to stick around longer making the learning a better investment.";;;;"942381305450332160";https://twitter.com/orionwl/status/942381305450332160
orionwl;2017-12-17 04:28;0;0;"It's unfortunately pretty common, especially when you've worked on a few open source projects, some people misunderstand expect you do their work for free.";;;;"942370989542969344";https://twitter.com/orionwl/status/942370989542969344
orionwl;2017-12-17 03:27;58;143;"if you happen to be bored this Sunday please help review and test this https:// twitter.com/orionwl/status /941948797386739712 …";;;;"942355443132911617";https://twitter.com/orionwl/status/942355443132911617
orionwl;2017-12-17 03:12;0;1;"if you won't need X11: some kiosk/embedded applications are moving to wayland using e.g. the Qt wayland compositor to have full control";;;;"942351886790864896";https://twitter.com/orionwl/status/942351886790864896
orionwl;2017-12-17 03:09;0;2;"awesomewm maybe? it's minimal, fully scriptable in Lua, supports tiling as well as overlaid windows.";;;;"942351156776460288";https://twitter.com/orionwl/status/942351156776460288
orionwl;2017-12-17 02:34;0;2;"Know that feeling! Re: managing large number of projects, what I miss on @github is a way to group related repos into projects (on my account, creating an org), and a way to make projects that are simply forks to add a feature/bigfix less apparent than my own.";;@github;;"942342253128937472";https://twitter.com/orionwl/status/942342253128937472
orionwl;2017-12-17 02:20;0;2;"";;;;"942338661391183872";https://twitter.com/orionwl/status/942338661391183872
orionwl;2017-12-17 01:18;0;2;"Decentraland? By not adding "3D printing" and "drones" to their buzzword list they missed the change to make the world's first decentralized theme park a la @doctorow :')";;@doctorow;;"942323130118365184";https://twitter.com/orionwl/status/942323130118365184
orionwl;2017-12-16 00:31;16;99;"Almost there though: https:// github.com/bitcoin/bitcoi n/pull/11403 …";;;;"941948797386739712";https://twitter.com/orionwl/status/941948797386739712
orionwl;2017-12-15 19:37;8;32;"So many problems in the world right now, any of note caused by bitcoin? Does it really warrant @GreatDismal retweeting a tweet about blowing up bitcoin miners? Is that activism nowadays? Are the big guys too scary?";;@GreatDismal;;"941875017259913216";https://twitter.com/orionwl/status/941875017259913216
orionwl;2017-12-15 19:18;7;33;"I'm sad to see narratives trying to blame bitcoin for all the world's problems. A distraction, to send the anti-capitalists our way, while banks and their political cronies keep strengthening their hold on society unabated.";;;;"941870038654517248";https://twitter.com/orionwl/status/941870038654517248
orionwl;2017-12-15 03:53;0;3;"But if they did, they'd want to own and control the networks too :/";;;;"941637416670191617";https://twitter.com/orionwl/status/941637416670191617
orionwl;2017-12-15 02:19;1;14;"That didn't take long! Glad about our insistence to not hard-code that bandwidth, certainly that available for P2P networks, would be exponentially growing worldwide forever. It's more of a geopolitical issue than a technology one.";;;;"941613794136117248";https://twitter.com/orionwl/status/941613794136117248
orionwl;2017-12-15 00:43;3;50;"So that's what we're missing. Thank you. We've been artisanally crafting those huge unwieldy golden coins seen in every MSM article about bitcoin, while ethereum has "actual technology", graphically a cross between the Matrix and Tron.";;;;"941589420054106112";https://twitter.com/orionwl/status/941589420054106112
orionwl;2017-12-14 10:30;0;12;"looks like they're up from 0.24 to 0.71 BTC already :)";;;;"941374845568323586";https://twitter.com/orionwl/status/941374845568323586
orionwl;2017-12-14 00:00;106;303;"I created a twitter list with Lightning Network devs and orgs: https:// twitter.com/orionwl/lists/ l2 … Let me know if anyone is missing :$";;;;"941216245201940481";https://twitter.com/orionwl/status/941216245201940481
orionwl;2017-12-13 23:29;1;12;"One "altruistic incentive" for people to run nodes w/ low or zero fees here would be that they want LN to succeed, and are willing to invest some resources in that. I'm going to be one of those suckers.";;;;"941208429296832512";https://twitter.com/orionwl/status/941208429296832512
orionwl;2017-12-13 10:11;2;9;"hah - imagine what they spent on that two-letter domain name; but running let's encrypt was apparently too much. There's more strange on their site, for example the roadmap timeline starts in 2016 but the site only surfaced earlier this month.";;;;"941007794630733826";https://twitter.com/orionwl/status/941007794630733826
orionwl;2017-12-13 08:31;41;106;"And I did not make up the "god mode" part, it's called that in the source code https:// github.com/UnitedBitcoin/ UnitedBitcoin/blob/master/src/rpc/mining.cpp#L130 … , along with "holy" UTXOs and keys. Make of it what you want. I thought it was a cynical joke.";;;#L130;"940982583512444928";https://twitter.com/orionwl/status/940982583512444928
orionwl;2017-12-13 08:19;8;84;"Grabbing all coins in "god mode" as they do sounds like a stereotypical kid's dream to own all the money in the world. It's self-defeating. Who would they trade with?";;;;"940979411746246662";https://twitter.com/orionwl/status/940979411746246662
orionwl;2017-12-13 07:40;7;12;"More than that: do not even run the software without the entire code and build being audited.";;;;"940969653911900160";https://twitter.com/orionwl/status/940969653911900160
orionwl;2017-12-12 06:38;0;5;"Yes!";;;;"940591769649143809";https://twitter.com/orionwl/status/940591769649143809
orionwl;2017-12-12 03:07;0;4;"Halfway there! "The Bitcoin sign is part of Unicode 10.0 (released June 2017) with code point U+20BF (₿)." https:// en.bitcoin.it/wiki/Bitcoin_s ymbol …";;;;"940538715541209090";https://twitter.com/orionwl/status/940538715541209090
orionwl;2017-12-11 06:09;2;7;"Or @EFF 's privacy badger: https://www. eff.org/privacybadger I switched from ghostery to that some time ago when it was bought up.";;@EFF;;"940221982167232512";https://twitter.com/orionwl/status/940221982167232512
orionwl;2017-12-11 03:23;0;1;"Heh, mininodes was also out of stock this weekend with their high-end ARM servers (but they'll provision new ones this week). Clearly there's a high demand.";;;;"940180249337311232";https://twitter.com/orionwl/status/940180249337311232
orionwl;2017-12-11 01:47;0;0;"Granted, though, that baby-chimp level pattern recognition doesn't do the latter at all, either.";;;;"940156070462451712";https://twitter.com/orionwl/status/940156070462451712
orionwl;2017-12-11 01:45;0;0;"And who cares about their time/repetitive strain injury Whether that's a good solution depends on what is the purpose; PoW is good for rate limiting, say, for throttling logins; but not at all for proving consciousness.";;;;"940155556920209409";https://twitter.com/orionwl/status/940155556920209409
orionwl;2017-12-11 01:16;6;15;"Right. Sometimes it takes too long, some process (which doesn't take into account long long time) times out, and you have to start over again. Don't do this to your customers. https:// twitter.com/WhalePanda/sta tus/940142246464286720 …";;;;"940148165138944000";https://twitter.com/orionwl/status/940148165138944000
orionwl;2017-12-11 01:12;0;5;"imo yes, I really liked it, and it's pretty much the original cyberpunk space opera, inspired a lot of later authors";;;;"940147366455324672";https://twitter.com/orionwl/status/940147366455324672
orionwl;2017-12-11 01:04;0;5;"(which is a quote from 1993, which makes it kind of prophetic too)";;;;"940145368121176066";https://twitter.com/orionwl/status/940145368121176066
orionwl;2017-12-11 01:02;0;8;"it kind of reminds me of the only barely-legible but insightful participants on the Known Net in Vinge's Fire upon the Deep pic.twitter.com/51qTrdJA36";;;;"940144758143488000";https://twitter.com/orionwl/status/940144758143488000
orionwl;2017-12-11 00:53;1;37;"To be specific I've seen this with @patreon today, but it's not the first time I've seen it, with different sites too. I'm not your pattern recognition slave.";;@patreon;;"940142439855263744";https://twitter.com/orionwl/status/940142439855263744
orionwl;2017-12-11 00:48;41;250;"If your *paid* service makes me click on cars, store fronts, street signs subsequently for 5 minutes when logging in with valid credentials, I start looking for alternatives immediately. This is getting ridiculous.";;;;"940141148278059008";https://twitter.com/orionwl/status/940141148278059008
orionwl;2017-12-11 00:08;0;1;"You really have the neatest project ideas";;;;"940131111505743872";https://twitter.com/orionwl/status/940131111505743872
orionwl;2017-12-09 02:16;1;3;"Lol yes fun. I think it's Applied Cryptoanalysis that starts out a chapter with "At the heart of Akelarre is an addition-rotation structure", I couldn't help but imagine a guitar riff after that.";;;;"939438652207267840";https://twitter.com/orionwl/status/939438652207267840
orionwl;2017-12-09 01:50;0;3;"Thanks for the suggestion, will have a look at mininodes.";;;;"939432080978661377";https://twitter.com/orionwl/status/939432080978661377
orionwl;2017-12-09 01:47;1;4;"as for my favorite cipher that has to be Akelarre https:// en.wikipedia.org/wiki/Akelarre_ (disambiguation) … at least by name, it's a common example in crypto-analysis books so I wouldn't recommend using it @watersNYC";;@watersNYC;;"939431208110436352";https://twitter.com/orionwl/status/939431208110436352
orionwl;2017-12-09 01:18;0;1;"I tried to deploy one for experimentation purposes but apparently, unfortunately, all their ARM servers are out of stock.";;;;"939423904396906496";https://twitter.com/orionwl/status/939423904396906496
orionwl;2017-12-09 01:12;0;3;"One point I have to concede to the asgardians is that the sum total of human knowledge and culture is well-represented by a photoshopped picture of a dog with an onion in its head pic.twitter.com/MQMtRmlCkO";;;;"939422489062596608";https://twitter.com/orionwl/status/939422489062596608
orionwl;2017-12-09 00:39;0;5;"Don't you agree @fluffypony ? What is the categorization of fluffy ponies in the crypto* spectrum anyway?";;@fluffypony;;"939414070968676352";https://twitter.com/orionwl/status/939414070968676352
orionwl;2017-12-09 00:32;0;5;"Just vote for the chupacabra. Cryptozoology must win.";;;;"939412321188962305";https://twitter.com/orionwl/status/939412321188962305
orionwl;2017-12-07 02:48;1;11;"Cool server. Soon we'll be cross-compiling for x86 on ARM instead of the other way around.";;;;"938721847201366016";https://twitter.com/orionwl/status/938721847201366016
orionwl;2017-12-07 01:20;2;13;"Personally I can't wait for i.MX8 SoC to go into production, seems to be a very performant and solid ARM64 platform w/ lots of impetus for upstream Linux support without blob drivers";;;;"938699763947659265";https://twitter.com/orionwl/status/938699763947659265
orionwl;2017-12-06 02:16;0;6;"I would be the last to jump on the bandwagon of singing hallelujah, but I don't see valuing someone's contribution as that. Teachers have a hell of a difficult job, I couldn't do it.";;;;"938351343449886720";https://twitter.com/orionwl/status/938351343449886720
orionwl;2017-12-06 01:39;11;79;"That guy owes Andreas, among others, for spreading factual knowledge about bitcoin, instead of just sitting on it and pumping it as any scam.";;;;"938342067482357760";https://twitter.com/orionwl/status/938342067482357760
orionwl;2017-12-06 01:25;0;3;"Yes, that. No more mass-killing animals would be so great. I sometimes think of going vegan but I really like meat/fish, and I'm afraid an individual abandoning them doesn't make much change. But that could change the economics on large scale.";;;;"938338501308944384";https://twitter.com/orionwl/status/938338501308944384
orionwl;2017-12-04 00:12;0;3;"yep, and over-extended the observation that there is some universally recognizable iconography: traffic-sign contours for abstract concepts wtf?! to save on translation cost.";;;;"937595505181327366";https://twitter.com/orionwl/status/937595505181327366
orionwl;2017-11-26 23:48;1;6;"that's impressive! what's next, the dwarves are tired of digging adamantine from rocks and build a SHA-256 circuit to mine bitcoin?";;;;"935052583311429632";https://twitter.com/orionwl/status/935052583311429632
orionwl;2017-11-25 03:02;7;63;"it's funny how people are all about not worshipping developers, which isn't wrong, but then blindly worship the person who happens to have the largest... mining pool, for now";;;;"934376722996359168";https://twitter.com/orionwl/status/934376722996359168
orionwl;2017-11-25 02:07;1;16;"soylent green will always be rebranded people to me, sorry";;;;"934362962692894720";https://twitter.com/orionwl/status/934362962692894720
orionwl;2017-11-25 00:44;2;13;"\ or in many cases do the stuff everyone else wants but no one else wants to bother doing";;;;"934341987486126080";https://twitter.com/orionwl/status/934341987486126080
orionwl;2017-11-24 01:41;0;1;"Also thinking of things such as link time whole-program optimization which might use/compare more metadata than a normal link.";;;;"933994024062603264";https://twitter.com/orionwl/status/933994024062603264
orionwl;2017-11-24 01:37;0;1;"In practice that will work unless it's a virtual method. But IIRC using two different declarations of a class in a program is forbidden by the standard so could break in theory.";;;;"933992908897816576";https://twitter.com/orionwl/status/933992908897816576
orionwl;2017-11-23 01:18;0;11;"Yeah it's bad sometimes :/ I always mute instead of block to prevent "oh look at me X has blocked me" sensationalism";;;;"933625705396690944";https://twitter.com/orionwl/status/933625705396690944
orionwl;2017-11-20 23:48;6;43;"Nooo... Why did you reveal our secret? https:// twitter.com/hikikomorphism /status/932715084853395456 …";;;;"932878310715031552";https://twitter.com/orionwl/status/932878310715031552
orionwl;2017-11-18 07:50;0;3;"Best to have both";;;;"931912629781716992";https://twitter.com/orionwl/status/931912629781716992
orionwl;2017-11-17 08:20;1;11;"Cool idea. You don't even really need the second node. Instead a simple script (for ex. https:// github.com/laanwj/bitcoin -submittx … ) could be used in the online VM to broadcast transactions, also over Tor.";;;;"931557711795445760";https://twitter.com/orionwl/status/931557711795445760
orionwl;2017-11-16 00:12;0;0;"Impossible to see the forest for the trees there, mostly you'll get peddled all kinds of client-feature-as-a-coin and buzzword scams instead of fair information about technical approaches.";;;;"931072547520737280";https://twitter.com/orionwl/status/931072547520737280
orionwl;2017-11-15 23:44;0;2;"Confidential transactions would be another one, then. A comparison of approaches, also proposed ones, would be interesting but I don't know of any.";;;;"931065357917450240";https://twitter.com/orionwl/status/931065357917450240
orionwl;2017-11-15 23:41;0;1;"Yes, it is promising! But AFAIK not part of any altcoin in circulation, that's what I meant.";;;;"931064749449777152";https://twitter.com/orionwl/status/931064749449777152
orionwl;2017-11-15 23:35;2;5;"would save energy to focus on monero and zcash, they have valid (but different) approaches, the other alts that claim privacy are pretty much all snake-oil.";;;;"931063110810722305";https://twitter.com/orionwl/status/931063110810722305
orionwl;2017-11-14 04:24;0;1;"Hm yes. Instant, automated litigation of every little grievance where money is to be made from damages, or for non-compliance with a law would be awful. Being mowed down sounds almost nice compared to that.";;;;"930411159920041984";https://twitter.com/orionwl/status/930411159920041984
orionwl;2017-11-14 03:53;0;7;"You might be right. Though shouldn't we be worried about the combination, malevolent hyper-intelligent female AIs, better at assembler than us, aiming to kill all of humanity? What do you think @0Kultra ?";;@0Kultra;;"930403289535000576";https://twitter.com/orionwl/status/930403289535000576
orionwl;2017-11-13 12:48;1;8;"Great news! https:// twitter.com/pi3rre/status/ 930011225244819457 …";;;;"930175626660761600";https://twitter.com/orionwl/status/930175626660761600
orionwl;2017-11-13 01:49;0;3;"Not sure either. But isn't satire supposed to... satirize something or someone (besides oneself)?";;;;"930009597024374785";https://twitter.com/orionwl/status/930009597024374785
orionwl;2017-11-13 01:07;3;32;"oh no, they're at it with the stupid titles again, LARPing is back in bitcoin";;;;"929999180160012288";https://twitter.com/orionwl/status/929999180160012288
orionwl;2017-11-13 00:01;0;0;"Wallets can't do that, because the addresses are the same. Would have been possible if they switched the address format or version byte like other coins.";;;;"929982506039959552";https://twitter.com/orionwl/status/929982506039959552
orionwl;2017-11-11 07:01;25;100;"Unfortunately, segwit wallet functionality was postponed and is not part of this release, as devs were distracted by the B2X drama. Thus most work went into hardening the P2P and verification code against forks.";;;;"929363478040711171";https://twitter.com/orionwl/status/929363478040711171
orionwl;2017-11-10 11:26;0;2;"LOL. You would only be able to check the signature on the alert on a his special "factory-sealed" laptop :-)";;;;"929067730057211904";https://twitter.com/orionwl/status/929067730057211904
orionwl;2017-11-10 11:21;0;0;"Indeed! the gitian process used for releasing executables is auditable from signed git tag all the way to uploaded/signed binary, requiring multiple signatures. It's purposely difficult for a developer or anyone else to quickly sneak in a release.";;;;"929066619111960577";https://twitter.com/orionwl/status/929066619111960577
orionwl;2017-11-10 11:18;0;2;"It was unclear who had the key, it was a combination of old and new developers, Karpales, and whoknows who else. Would have been easy to send e.g. a malware URL and undermine the entire system.";;;;"929065684608454656";https://twitter.com/orionwl/status/929065684608454656
orionwl;2017-11-10 11:05;0;3;"There used to be a secret key that could be used to send arbitrary messages to every bitcoin core client on the network, this was disabled because any kind of centralized 'backdoor' key, even for sending messages, is a risk.";;;;"929062391274450946";https://twitter.com/orionwl/status/929062391274450946
orionwl;2017-11-09 06:02;0;0;"I think that was Eden: https:// en.wikipedia.org/wiki/Eden_(Lem _novel) …";;;;"928623945049366528";https://twitter.com/orionwl/status/928623945049366528
orionwl;2017-11-09 03:29;0;0;"Unfortunately not, no... Tho I guess most jobs that can't be remoted yet tend to not be office tasks.";;;;"928585385696997376";https://twitter.com/orionwl/status/928585385696997376
orionwl;2017-11-09 02:40;0;1;"I hated working in one, wouldn't wish it on anyone. Happy to not have to put up with anyone's office antics anymore since working 100% remotely.";;;;"928572996545064960";https://twitter.com/orionwl/status/928572996545064960
orionwl;2017-11-06 01:38;0;0;"Yeah <3 it's so sad seeing her having to deal with all that crap over and over :(";;;;"927470339134803968";https://twitter.com/orionwl/status/927470339134803968
orionwl;2017-11-04 09:19;0;0;"I agree with the statement on http:// bitcoin.org : https:// bitcoin.org/en/alert/2017- 10-09-segwit2x-safety …";;;;"926846406580678656";https://twitter.com/orionwl/status/926846406580678656
orionwl;2017-10-11 23:31;5;34;"No problem with explicit parody! Imposters are a problem if they give out fake statements, or worse, deceptive release links, malware etc. https:// twitter.com/new_sentry/sta tus/918345033497108480 …";;;;"918363551655489536";https://twitter.com/orionwl/status/918363551655489536
orionwl;2017-10-11 05:18;0;2;"Hehe instead of taking up an asymmetrical fight, drown it all in noise - maybe not great but you win the nihilist solution award";;;;"918088465580986370";https://twitter.com/orionwl/status/918088465580986370
orionwl;2017-10-11 05:12;1;21;"So all I can do is mention what is the real one. People believing random accounts on twitter is a bad idea, more-so when money involved.";;;;"918086946949357568";https://twitter.com/orionwl/status/918086946949357568
orionwl;2017-10-11 05:02;1;18;"Yes, that has been done, but as you say it's a lot of paperwork. Even if it's managed I'm afraid it takes 5 minutes to create a new one.";;;;"918084396535767040";https://twitter.com/orionwl/status/918084396535767040
orionwl;2017-10-11 04:52;102;193;"PSA @bitcoincoreorg is the only Bitcoin Core twitter account run by project contributors, all others are imposters or parody.";;@bitcoincoreorg;;"918081985163223041";https://twitter.com/orionwl/status/918081985163223041
orionwl;2017-10-05 03:39;1;1;"Oops. Hopefully it didn't leak on your computer or devices at least!";;;;"915889250880585728";https://twitter.com/orionwl/status/915889250880585728
orionwl;2017-09-30 01:38;5;9;"Crap, I wasn't aware SGX needs a per-usecase license. Then it's kind of deceptive how various examples and such are open source.";;;;"914046815888187393";https://twitter.com/orionwl/status/914046815888187393
orionwl;2017-09-28 11:34;1;1;"Sure!";;;;"913471888680210432";https://twitter.com/orionwl/status/913471888680210432
orionwl;2017-09-21 03:05;1;4;"Much agree! I switched to mutt for mail a while ago too. Its speed and distraction-less no-nonsense are a breath of fresh air in this era";;;;"910807303766577153";https://twitter.com/orionwl/status/910807303766577153
orionwl;2017-09-16 00:32;1;1;"I still have a K10 laying around. The cryptographic microcode trojan PoC sounds kind of fun, going to play around with it when I find time.";;;;"908956817132261376";https://twitter.com/orionwl/status/908956817132261376
orionwl;2017-09-16 00:23;1;1;"You can use the re'ed information and patch to experiment w/ microcode changes. No longer possible w/out further exploitation on newer CPUs.";;;;"908954360931110912";https://twitter.com/orionwl/status/908954360931110912
orionwl;2017-09-14 11:09;1;3;"I wanted to tag final three weeks ago,but there were still some uncertainties, anyhow just look at the meeting logs: https:// botbot.me/freenode/bitco in-core-dev/2017-08-24/?msg=90250177&page=5 …";;;;"908392319103139841";https://twitter.com/orionwl/status/908392319103139841
orionwl;2017-09-14 09:16;5;37;"There are never code differences between the last rc and final release, only the embedded version/tag will be different. https:// twitter.com/meeDamian/stat us/908339544868585472 …";;;;"908363811471708162";https://twitter.com/orionwl/status/908363811471708162
orionwl;2017-08-24 03:30;1;2;"I haven't - I still use my ISP's modem, set to bridged mode so that it is out of way routing-wise.";;;;"900666697601961984";https://twitter.com/orionwl/status/900666697601961984
orionwl;2017-08-24 00:14;1;2;"Turris Omnia isn't cheap but can still recommend it. Comes with OpenWRT and reliable as a rock even under load, is my experience.";;;;"900617417247920128";https://twitter.com/orionwl/status/900617417247920128
orionwl;2017-08-24 00:11;1;2;"It's not necessary at all. Storing the last blocks is enough after verifying the rest. Look up "pruning".";;;;"900616642136289280";https://twitter.com/orionwl/status/900616642136289280
orionwl;2017-08-23 08:20;0;1;"I had a similar problem with a OpenWRT-ed router's wireless at some point. TP-link by any chance?";;;;"900377185797627908";https://twitter.com/orionwl/status/900377185797627908
orionwl;2017-08-21 23:44;0;13;"I don't 100% identify with any -ism but agree w/ the general direction of autonomy and govt staying out of ppl's private affairs";;;;"899885024517947392";https://twitter.com/orionwl/status/899885024517947392
orionwl;2017-08-21 23:30;0;0;"To spend, as a minimum requirement need to store the UTXOs and private keys (just one if HD). Txs is just nicety to be able to show history.";;;;"899881515143880704";https://twitter.com/orionwl/status/899881515143880704
orionwl;2017-08-03 00:07;0;1;"... and at least this wifi is stable, with the D-link pieces of crap I've flashed to openwrt before there were random drop-outs";;;;"893005355223068672";https://twitter.com/orionwl/status/893005355223068672
orionwl;2017-08-03 00:06;0;1;"I haven't tried the mini PCI yet, too much embedded hw to play with here :) Amen on the flashing nightmares, setting it up was a breeze...";;;;"893005095692062721";https://twitter.com/orionwl/status/893005095692062721
orionwl;2017-07-31 05:14;0;2;"Yes, everything ok here! - Turris Omnia is working great as well";;;;"891995546570960896";https://twitter.com/orionwl/status/891995546570960896
orionwl;2017-07-04 04:08;2;9;"Thanks for the help everyone! I think I have enough suggestions now, will take a while to check them out.";;;;"882194438138802176";https://twitter.com/orionwl/status/882194438138802176
orionwl;2017-07-03 06:31;0;0;"Yea. The previous service I used ( http:// datastorageunit.com ) got killed off too.";;;;"881868014240636929";https://twitter.com/orionwl/status/881868014240636929
orionwl;2017-07-03 06:21;0;0;"1000GB free sounds too good to be true- what's the catch? I hope it doesn't need any closed-source custom software to use it (like dropbox)?";;;;"881865429840523264";https://twitter.com/orionwl/status/881865429840523264
orionwl;2017-07-03 06:14;0;0;"Yes, online seems a good option.";;;;"881863846243205120";https://twitter.com/orionwl/status/881863846243205120
orionwl;2017-07-03 06:11;0;0;"Thanks, though I'm not aware of any decentralized solutions that work at the moment, and I don't have time to work on another project";;;;"881862874972516352";https://twitter.com/orionwl/status/881862874972516352
orionwl;2017-07-03 06:09;0;1;"Thanks, but S3 is very expensive IIRC";;;;"881862407903223810";https://twitter.com/orionwl/status/881862407903223810
orionwl;2017-07-03 05:54;5;28;"Is there a cheap service for storing ~100GB of data online, private access only, preferably accessible through ssh+rsync? #lazytwitter";;;#lazytwitter;"881858714130673666";https://twitter.com/orionwl/status/881858714130673666
orionwl;2017-06-30 05:05;0;10;"It's possible. Not sure it has an underlying reason beyond short-term thinking and profiting from his cult status, it's what con artists do.";;;;"880759225953255425";https://twitter.com/orionwl/status/880759225953255425
orionwl;2017-06-30 04:57;9;37;"But he has done no such thing, he's a charlatan, working with a few either gullible or malicious people to turn bitcoin into a cynical scam.";;;;"880757217217085440";https://twitter.com/orionwl/status/880757217217085440
orionwl;2017-06-30 04:56;2;13;"True, even having control over the private key that signed the genesis block's transaction is no 100% proof of that,but it'd get much closer";;;;"880756899553193984";https://twitter.com/orionwl/status/880756899553193984
orionwl;2017-06-30 04:50;16;47;"Because he's a lying fraudster and people deserve to know instead of being bamboozled. Staying silent about it isn't the right thing to do.";;;;"880755434197573632";https://twitter.com/orionwl/status/880755434197573632
orionwl;2017-06-30 04:47;14;42;"Right. Signing something arbitrary with the genesis block output's key would be proof. Without that, any of his claims should be ignored.";;;;"880754583911510016";https://twitter.com/orionwl/status/880754583911510016
orionwl;2017-06-30 04:38;2;9;"He's bamboozling people again, of course without any proof #craigwrightisafraud";;;#craigwrightisafraud;"880752409789771776";https://twitter.com/orionwl/status/880752409789771776
orionwl;2017-06-30 02:39;0;1;"Hard to say, could just as well be VIM with "set number" and a dark color scheme";;;;"880722403265052672";https://twitter.com/orionwl/status/880722403265052672
orionwl;2017-06-30 01:40;0;0;"Not a proponent of the idea but couldn't "programmer's guilds" be transnational just as well?";;;;"880707621900222465";https://twitter.com/orionwl/status/880707621900222465
orionwl;2017-06-28 04:50;0;4;"Have you read the posts that started this thread? I suggest you do. This is not about what anyone wants, just physics/information science.";;;;"880030648173547520";https://twitter.com/orionwl/status/880030648173547520
orionwl;2017-06-28 04:41;0;0;"It is. With a block chain, with current state of research, there's no way to handle 100mm people frequently transacting. Sad but true.";;;;"880028357143953408";https://twitter.com/orionwl/status/880028357143953408
orionwl;2017-06-28 03:33;1;7;"I expect technological potential will be realized, possibly disrupting current law. If btc is stopped by current laws, another project will.";;;;"880011281046097921";https://twitter.com/orionwl/status/880011281046097921
orionwl;2017-06-28 03:17;0;2;"But think bitcoin is in an ok state at the moment. Chain inclusion is worth *something*. Fees differ depending on day/time, but it's usable.";;;;"880007273371893760";https://twitter.com/orionwl/status/880007273371893760
orionwl;2017-06-28 03:12;0;5;"Obviously the first cannot work, the latter would be unfortunate. Hope segwit and LN are first in series of better compact/distributed sols.";;;;"880005865725730816";https://twitter.com/orionwl/status/880005865725730816
orionwl;2017-06-28 03:09;0;2;"No hard line defining that, there's a continuum from "spam your videos on the chain" to "have to sell their house to transact at all".";;;;"880005218871771136";https://twitter.com/orionwl/status/880005218871771136
orionwl;2017-06-28 02:56;0;3;"We can disagree on that, does it matter? Need in itself doesn't generate feasible solutions.";;;;"880002009834950657";https://twitter.com/orionwl/status/880002009834950657
orionwl;2017-06-28 02:45;0;2;"AFAIK no good way is known at the moment. Lot of smart people are working on this but nothing is for sure. It might not even be possible.";;;;"879999144252911617";https://twitter.com/orionwl/status/879999144252911617
orionwl;2017-06-28 02:41;0;1;"LN is a current solution, not panacea, hope future research will bring good news for scaling distributed cryptocurrency. Nothing is certain.";;;;"879998178896072706";https://twitter.com/orionwl/status/879998178896072706
orionwl;2017-06-28 02:39;2;3;"At some point there might not be enough capacity for everyone to open/close their own channels, but we're not close to there.";;;;"879997627206701056";https://twitter.com/orionwl/status/879997627206701056
orionwl;2017-06-28 02:32;4;15;"In LN the users need each other, that's P2P and not considered 'third party'. Settle happens on the chain just not by everyone all the time.";;;;"879995897307963392";https://twitter.com/orionwl/status/879995897307963392
orionwl;2017-06-28 02:26;6;16;"For users it doesn't matter whether transactions end up on main chain, or on a sidechain,or not on a chain at all but as part of settlement.";;;;"879994451636228096";https://twitter.com/orionwl/status/879994451636228096
orionwl;2017-06-28 02:21;21;41;"Block chains have no concept of users, just of transactions. Supporting more transactions (e.g. by summarizing) will allow for more use.";;;;"879993254716080128";https://twitter.com/orionwl/status/879993254716080128
orionwl;2017-06-28 01:31;0;9;"Not how it is usually meant: ideally by far most transactions won't hit the (main, or any) chain at all.";;;;"879980487233724416";https://twitter.com/orionwl/status/879980487233724416
orionwl;2017-06-26 02:23;0;2;"Can confirm v0.14.2 tag / 0.14 branch compiles ok. Created an issue https:// github.com/bitcoin/bitcoi n/issues/10670 … for master.";;;;"879268863493505025";https://twitter.com/orionwl/status/879268863493505025
orionwl;2017-06-26 02:04;1;5;"oops current master doesn't build on OpenBSD at all at the moment due to a leveldb upgrade - some missing crc32 instruction error.";;;;"879264098671878144";https://twitter.com/orionwl/status/879264098671878144
orionwl;2017-06-26 01:52;3;4;"I tried once and IIRC the OpenBSD 6.0 guide works as-is for 6.1. Let me know if you stumble on any issues though. https:// twitter.com/Khunpon_Pond/s tatus/879253672143671298 …";;;;"879261190706352128";https://twitter.com/orionwl/status/879261190706352128
orionwl;2017-06-25 10:50;0;3;"Agreed, unfortunately something being painful or inconvenient doesn't Itself provide any solutions. Blockchains scale very badly.";;;;"879034079185743872";https://twitter.com/orionwl/status/879034079185743872
orionwl;2017-06-25 10:45;0;2;"Two-way pegged sidechains (e.g. drivechains) would allow that kind of horizontal chain movement without switching to a different currency.";;;;"879032859150962690";https://twitter.com/orionwl/status/879032859150962690
orionwl;2017-06-25 10:42;0;2;"I'm all for using the best tool for a certain application. Lightning will allow for doing things like that w/out congesting a blockchain.";;;;"879032108047618048";https://twitter.com/orionwl/status/879032108047618048
